#group,false,false,true,true,false,true,true,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,long,double,double
#default,_result,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,asset_id,ambient_temperature_c,power_draw_kw,return_temperature_c,sequence,setpoint_c,supply_temperature_c
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:18:28.872Z,telemetry,boiler_01,12,0,29.3,146,65,39.3
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:18:58.872Z,telemetry,boiler_01,12,0,28.36,147,65,38.36
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:19:28.872Z,telemetry,boiler_01,12,0,27.46,148,65,37.46
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:19:58.872Z,telemetry,boiler_01,12,0,26.61,149,65,36.61
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:20:28.872Z,telemetry,boiler_01,12,5,45.72,150,65,55.72
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:20:58.872Z,telemetry,boiler_01,12,5,52.2,151,65,62.2
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:21:28.872Z,telemetry,boiler_01,12,5,54.16,152,65,64.16
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:21:58.872Z,telemetry,boiler_01,12,5,54.75,153,65,64.75
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:22:28.872Z,telemetry,boiler_01,12,5,54.92,154,65,64.92
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:22:58.872Z,telemetry,boiler_01,12,5,54.98,155,65,64.98
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:23:28.872Z,telemetry,boiler_01,12,5,54.99,156,65,64.99
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:23:58.872Z,telemetry,boiler_01,12,5,55,157,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:24:28.872Z,telemetry,boiler_01,12,5,55,158,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:24:58.872Z,telemetry,boiler_01,12,5,55,159,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:25:28.873Z,telemetry,boiler_01,12,5,55,160,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:25:58.872Z,telemetry,boiler_01,12,5,55,161,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:26:28.872Z,telemetry,boiler_01,12,5,55,162,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:26:58.872Z,telemetry,boiler_01,12,5,55,163,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:27:28.872Z,telemetry,boiler_01,12,5,55,164,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:27:58.872Z,telemetry,boiler_01,12,5,55,165,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:28:28.872Z,telemetry,boiler_01,12,5,55,166,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:28:58.872Z,telemetry,boiler_01,12,5,55,167,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:29:28.872Z,telemetry,boiler_01,12,5,55,168,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:29:58.872Z,telemetry,boiler_01,12,5,55,169,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:30:28.872Z,telemetry,boiler_01,12,0,52.95,170,65,62.95
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:30:58.872Z,telemetry,boiler_01,12,0,50.85,171,65,60.85
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:31:28.872Z,telemetry,boiler_01,12,0,48.86,172,65,58.86
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:31:58.872Z,telemetry,boiler_01,12,0,46.97,173,65,56.97
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:32:28.872Z,telemetry,boiler_01,12,0,45.16,174,65,55.16
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:32:58.872Z,telemetry,boiler_01,12,0,43.45,175,65,53.45
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:33:28.872Z,telemetry,boiler_01,12,0,41.82,176,65,51.82
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:33:58.872Z,telemetry,boiler_01,12,0,40.27,177,65,50.27
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:34:28.872Z,telemetry,boiler_01,12,0,38.79,178,65,48.79
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:34:58.872Z,telemetry,boiler_01,12,0,37.39,179,65,47.39
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:35:28.872Z,telemetry,boiler_01,12,0,36.05,180,65,46.05
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:35:58.872Z,telemetry,boiler_01,12,0,34.78,181,65,44.78
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:36:28.872Z,telemetry,boiler_01,12,0,33.57,182,65,43.57
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:36:58.872Z,telemetry,boiler_01,12,0,32.42,183,65,42.42
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:37:28.872Z,telemetry,boiler_01,12,0,31.33,184,65,41.33
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:37:58.872Z,telemetry,boiler_01,12,0,30.29,185,65,40.29
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:38:28.872Z,telemetry,boiler_01,12,0,29.3,186,65,39.3
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:38:58.872Z,telemetry,boiler_01,12,0,28.36,187,65,38.36
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:39:28.872Z,telemetry,boiler_01,12,0,27.46,188,65,37.46
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:39:58.872Z,telemetry,boiler_01,12,0,26.61,189,65,36.61
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:40:28.872Z,telemetry,boiler_01,12,5,45.72,190,65,55.72
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:40:58.872Z,telemetry,boiler_01,12,5,52.2,191,65,62.2
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:41:28.872Z,telemetry,boiler_01,12,5,54.16,192,65,64.16
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:41:58.872Z,telemetry,boiler_01,12,5,54.75,193,65,64.75
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:42:28.872Z,telemetry,boiler_01,12,5,54.92,194,65,64.92
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:42:58.872Z,telemetry,boiler_01,12,5,54.98,195,65,64.98
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:43:28.872Z,telemetry,boiler_01,12,5,54.99,196,65,64.99
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:43:58.872Z,telemetry,boiler_01,12,5,55,197,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:44:28.872Z,telemetry,boiler_01,12,5,55,198,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:44:58.872Z,telemetry,boiler_01,12,5,55,199,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:45:28.872Z,telemetry,boiler_01,12,5,55,200,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:45:58.872Z,telemetry,boiler_01,12,5,55,201,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:46:28.872Z,telemetry,boiler_01,12,5,55,202,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:46:58.872Z,telemetry,boiler_01,12,5,55,203,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:47:28.872Z,telemetry,boiler_01,12,5,55,204,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:47:58.872Z,telemetry,boiler_01,12,5,55,205,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:48:28.872Z,telemetry,boiler_01,12,5,55,206,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:48:58.872Z,telemetry,boiler_01,12,5,55,207,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:49:28.872Z,telemetry,boiler_01,12,5,55,208,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:49:58.872Z,telemetry,boiler_01,12,5,55,209,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:50:28.872Z,telemetry,boiler_01,12,0,52.95,210,65,62.95
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:50:58.872Z,telemetry,boiler_01,12,0,50.85,211,65,60.85
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:51:28.872Z,telemetry,boiler_01,12,0,48.86,212,65,58.86
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:51:58.872Z,telemetry,boiler_01,12,0,46.97,213,65,56.97
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:52:28.872Z,telemetry,boiler_01,12,0,45.16,214,65,55.16
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:52:58.872Z,telemetry,boiler_01,12,0,43.45,215,65,53.45
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:53:28.872Z,telemetry,boiler_01,12,0,41.82,216,65,51.82
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:53:58.872Z,telemetry,boiler_01,12,0,40.27,217,65,50.27
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:54:28.872Z,telemetry,boiler_01,12,0,38.79,218,65,48.79
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:54:58.872Z,telemetry,boiler_01,12,0,37.39,219,65,47.39
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:55:28.872Z,telemetry,boiler_01,12,0,36.05,220,65,46.05
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:55:58.872Z,telemetry,boiler_01,12,0,34.78,221,65,44.78
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:56:28.872Z,telemetry,boiler_01,12,0,33.57,222,65,43.57
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:56:58.872Z,telemetry,boiler_01,12,0,32.42,223,65,42.42
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:57:28.872Z,telemetry,boiler_01,12,0,31.33,224,65,41.33
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:57:58.872Z,telemetry,boiler_01,12,0,30.29,225,65,40.29
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:58:28.872Z,telemetry,boiler_01,12,0,29.3,226,65,39.3
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:58:58.872Z,telemetry,boiler_01,12,0,28.36,227,65,38.36
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:59:28.872Z,telemetry,boiler_01,12,0,27.46,228,65,37.46
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T13:59:58.872Z,telemetry,boiler_01,12,0,26.61,229,65,36.61
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:00:28.872Z,telemetry,boiler_01,12,5,45.72,230,65,55.72
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:00:58.872Z,telemetry,boiler_01,12,5,52.2,231,65,62.2
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:01:28.872Z,telemetry,boiler_01,12,5,54.16,232,65,64.16
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:01:58.872Z,telemetry,boiler_01,12,5,54.75,233,65,64.75
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:02:28.872Z,telemetry,boiler_01,12,5,54.92,234,65,64.92
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:02:58.872Z,telemetry,boiler_01,12,5,54.98,235,65,64.98
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:03:28.872Z,telemetry,boiler_01,12,5,54.99,236,65,64.99
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:03:58.872Z,telemetry,boiler_01,12,5,55,237,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:04:28.872Z,telemetry,boiler_01,12,5,55,238,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:04:58.872Z,telemetry,boiler_01,12,5,55,239,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:05:28.873Z,telemetry,boiler_01,12,5,55,240,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:05:58.872Z,telemetry,boiler_01,12,5,55,241,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:06:28.872Z,telemetry,boiler_01,12,5,55,242,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:06:58.872Z,telemetry,boiler_01,12,5,55,243,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:07:28.872Z,telemetry,boiler_01,12,5,55,244,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:07:58.872Z,telemetry,boiler_01,12,5,55,245,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:08:28.872Z,telemetry,boiler_01,12,5,55,246,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:08:58.872Z,telemetry,boiler_01,12,5,55,247,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:09:28.872Z,telemetry,boiler_01,12,5,55,248,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:09:58.872Z,telemetry,boiler_01,12,5,55,249,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:10:28.872Z,telemetry,boiler_01,12,0,52.95,250,65,62.95
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:10:58.872Z,telemetry,boiler_01,12,0,50.85,251,65,60.85
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:11:28.872Z,telemetry,boiler_01,12,0,48.86,252,65,58.86
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:11:58.872Z,telemetry,boiler_01,12,0,46.97,253,65,56.97
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:12:28.872Z,telemetry,boiler_01,12,0,45.16,254,65,55.16
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:12:58.872Z,telemetry,boiler_01,12,0,43.45,255,65,53.45
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:13:28.872Z,telemetry,boiler_01,12,0,41.82,256,65,51.82
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:13:58.872Z,telemetry,boiler_01,12,0,40.27,257,65,50.27
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:14:28.872Z,telemetry,boiler_01,12,0,38.79,258,65,48.79
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:14:58.872Z,telemetry,boiler_01,12,0,37.39,259,65,47.39
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:15:28.872Z,telemetry,boiler_01,12,0,36.05,260,65,46.05
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:15:58.872Z,telemetry,boiler_01,12,0,34.78,261,65,44.78
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:16:28.872Z,telemetry,boiler_01,12,0,33.57,262,65,43.57
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:16:58.872Z,telemetry,boiler_01,12,0,32.42,263,65,42.42
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:17:28.872Z,telemetry,boiler_01,12,0,31.33,264,65,41.33
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:17:58.872Z,telemetry,boiler_01,12,0,30.29,265,65,40.29
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:18:28.872Z,telemetry,boiler_01,12,0,29.3,266,65,39.3
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:18:58.872Z,telemetry,boiler_01,12,0,28.36,267,65,38.36
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:19:28.872Z,telemetry,boiler_01,12,0,27.46,268,65,37.46
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:19:58.872Z,telemetry,boiler_01,12,0,26.61,269,65,36.61
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:20:28.872Z,telemetry,boiler_01,12,5,45.72,270,65,55.72
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:20:58.872Z,telemetry,boiler_01,12,5,52.2,271,65,62.2
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:21:28.872Z,telemetry,boiler_01,12,5,54.16,272,65,64.16
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:21:58.872Z,telemetry,boiler_01,12,5,54.75,273,65,64.75
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:22:28.872Z,telemetry,boiler_01,12,5,54.92,274,65,64.92
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:22:58.872Z,telemetry,boiler_01,12,5,54.98,275,65,64.98
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:23:28.872Z,telemetry,boiler_01,12,5,54.99,276,65,64.99
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:23:58.872Z,telemetry,boiler_01,12,5,55,277,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:24:28.872Z,telemetry,boiler_01,12,5,55,278,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:24:58.872Z,telemetry,boiler_01,12,5,55,279,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:25:28.873Z,telemetry,boiler_01,12,5,55,280,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:25:58.872Z,telemetry,boiler_01,12,5,55,281,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:26:28.872Z,telemetry,boiler_01,12,5,55,282,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:26:58.872Z,telemetry,boiler_01,12,5,55,283,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:27:28.872Z,telemetry,boiler_01,12,5,55,284,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:27:58.872Z,telemetry,boiler_01,12,5,55,285,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:28:28.872Z,telemetry,boiler_01,12,5,55,286,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:28:58.872Z,telemetry,boiler_01,12,5,55,287,65,65
,,0,2026-09-13T13:05:28.872Z,2026-09-14T13:05:28.872Z,2026-09-13T14:29:28.872Z,telemetry,boiler_01,12,5,55,288,65,65
